"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"WBP2P1",2790.58207259827,0.250425325727691,0.0759506296173981,3.29721197821809,0.000976497713321752,0.0160447693343558
"RNU2-63P",2521.30744306796,0.516701545517132,0.0580020082400135,8.90833888680217,5.18028463156569e-19,7.11383639933139e-17
"SAP30BP-AS1",2741.40062174184,0.351665673948427,0.0638256679028642,5.50978447234778,3.59273330423524e-08,1.73385309262393e-06
"NAGPA",2657.84411267214,0.410265741030669,0.097870646289636,4.19191817551238,2.76605766239241e-05,0.000747543679607523
"TOLLIP-DT",2418.93427568945,0.354740004060281,0.0638382236727496,5.55685894204646,2.7467255336893e-08,1.34478089824771e-06
"ZNF655",2798.86193039784,0.260312055558115,0.0659820716193845,3.94519373474232,7.97354854464857e-05,0.00190582068621716
"BEND3P3",1855.0562641595,1.0616164153152,0.238079251205262,4.45908834953416,8.23089906779249e-06,0.000256509439398677
"SPACA7BP",2623.05341706415,0.296662113874542,0.0871539068140672,3.40388772826257,0.000664340533183204,0.0114387114638099
"VCP",2581.79429776731,0.291629225613128,0.0913110287832751,3.19380067773965,0.00140413029204005,0.0215250954914557
"SLC4A5",2355.35889295651,0.412362099397891,0.114742862659538,3.59379302415909,0.000325898755476852,0.00625540440768126
"SNX18P7",2789.3734967322,0.223346826321566,0.0554556421403064,4.02748607177759,5.63764059844999e-05,0.00140450423817727
"CENPF",2567.8726139057,0.934262210080141,0.0997874349138637,9.36252355706502,7.78545571733855e-21,1.26446281270736e-18
"RNU6-689P",1919.31883959864,1.31470651919632,0.138672064932671,9.48068754752192,2.52613063918058e-21,4.35396659453054e-19
"ZNF300",2999.6587912089,0.533245723049711,0.117738378439786,4.52907310357112,5.92430007639552e-06,0.000191687431347749
"TOGARAM1",2837.47956071072,0.209119223352681,0.059914897911297,3.49027087824265,0.00048253118112401,0.00872637492544502
"RPS2P55",2740.50762365371,0.478516578763911,0.0721340424341455,6.6337136061766,3.27344683631145e-11,2.33298694144037e-09
"TARDBPP2",2754.25849096701,0.17870271830179,0.0478293965313366,3.73625283322795,0.000186782868001379,0.00389499928816209
"MIR4453HG",2695.01106634853,0.760732797672217,0.184090411648854,4.13238685740618,3.59015502319757e-05,0.00094604225424072
"RN7SKP87",2501.71687219303,0.432314731187945,0.0727297951918104,5.94412138859735,2.77943582742797e-09,1.60565593096956e-07
"SMIM11",3400.32328506687,1.62146071729445,0.316784489362313,5.11849781710731,3.07978801710637e-07,1.28631951900438e-05
"TRABD",2858.31344101357,0.536288069470854,0.0809040157461104,6.62869530671766,3.3866681705488e-11,2.40353832221595e-09
"RPL13AP3",2499.85667148803,0.320154938110281,0.0991578493767907,3.22874023713162,0.00124336777239412,0.0195911614211838
"NPTN-IT1",2988.45798133944,0.186614191411983,0.0396199717503031,4.71010410073185,2.47590297079254e-06,8.73270236187381e-05
"ZFP14",2977.8632272614,0.340198540134648,0.0797377064869578,4.26647009455046,1.98590100974708e-05,0.000555361820457582
"TSSK4",2840.78732271726,0.672856608979099,0.116461748225945,5.77749019938893,7.58231369762236e-09,4.13138260214643e-07
"TET3",2997.79222993159,0.493168992518574,0.0803585628529496,6.13710567996391,8.40384842127489e-10,5.18063517093993e-08
"ZNF678",3405.51963147785,1.10576810659029,0.298088637426902,3.70952786438045,0.000207646104729796,0.00425133376362543
"PLCD1",2374.34240987839,1.04490511777576,0.130738738103648,7.99231454220841,1.32428638576144e-15,1.43387957319849e-13
"PEF1",2909.59895843541,0.241352954537212,0.0620593029947431,3.88906969447686,0.000100629219485765,0.00232520950250897
"RPL10P13",3004.75697144763,0.979134539339135,0.214754238309664,4.55932579978829,5.13181048432446e-06,0.000169299630645946
"ZNF20",3173.054091429,0.416623333062754,0.115403419673025,3.61014720571697,0.000306023279160291,0.00594383752861737
"MIR3143",2395.53581001945,0.597951801940226,0.136194143481023,4.39043696488715,1.13123105636833e-05,0.000336995128273678
"TMOD4",2788.20891788776,1.33486026247901,0.220985247542384,6.04049490780144,1.53642233523048e-09,9.20273392353829e-08
"SYNGAP1-AS1",3109.69719933854,0.28853429509064,0.0598023450852943,4.82479900544221,1.40144525019485e-06,5.26040260467584e-05
"UBE2J2",2853.69228225397,0.254844484009123,0.0833590242500887,3.05719130354206,0.00223421636073017,0.0316117077066155
"ZNF202",3083.60686450137,0.309785541638713,0.041613679908982,7.44431980820442,9.74451780546804e-14,9.29913278260794e-12
"RPS3AP20",2158.61034070627,1.08243128184001,0.223330007051508,4.84677941907898,1.25481811150777e-06,4.78445433893403e-05
"PTMAP5",3127.26017122189,0.404462165079842,0.0756420762930047,5.34705265774475,8.93980139184688e-08,4.08114014350502e-06
"SNX15",3403.95124307508,0.497083360100765,0.146562226038117,3.3916198841814,0.000694807593857397,0.0119147158049191
"RN7SL15P",2964.48972671246,0.477631979218633,0.0456861428416062,10.4546356840537,1.39533992093123e-25,3.14249154725992e-23
"USP7",3079.88809111734,0.467204363873743,0.115782785969137,4.03517984096774,5.45604906710348e-05,0.00136493809465694
"TBR1",2607.56418477025,0.792783430659489,0.0471458705269991,16.8155433720432,1.87763047598144e-63,1.6692134931475e-60
"SLC14A1",3350.78794883844,0.821253371445436,0.238555684034911,3.44260659630835,0.000576136756704632,0.0101264578121727
"ZNF611",3315.31097290498,0.307183840587265,0.083847709909927,3.66359249307173,0.000248702350993096,0.00496733058820632
"RPS15AP14",3114.85831893444,0.655908293437767,0.115823767689469,5.66298529673371,1.48761911001437e-08,7.63749981375465e-07
"PPWD1",2843.4302264505,0.46448448690712,0.0893609330273186,5.19784732736757,2.01609602070295e-07,8.57780299387746e-06
"PXT1",3168.71365385231,0.591822799907111,0.0788534487831985,7.50535086340081,6.12642839958232e-14,5.91322869127686e-12
"RIBC1",2916.04602723135,0.993977058086702,0.132601141986209,7.49599168753826,6.57989611286553e-14,6.31483097968249e-12
"PNMA6B",1876.99252849379,0.95655037742728,0.321739824930934,2.97305556634966,0.00294851067444499,0.0398745346693758
"NSUN3",2617.33416792238,0.63839865812211,0.125552942152973,5.08469691888454,3.68213570071562e-07,1.500109168673e-05
"SCFD2",3673.96918362933,0.620340652508881,0.178209752325211,3.48095794093713,0.000499623938920931,0.00897781697054622
"ZNF467",3295.7442614563,0.579266744185425,0.125016946332028,4.63350578606338,3.59524706147673e-06,0.000123179144250311
"ZNF669",3130.3549314688,0.297618952382031,0.0289559139412015,10.278347731879,8.8227082451721e-25,1.83980697492842e-22
"TMED2",3461.95772995569,0.444350895297569,0.130694809654836,3.39991233371161,0.000674074611716899,0.0115944951797456
"PLAC9",2084.37235348975,1.22420853072727,0.266148930575508,4.59971237938132,4.23074670189574e-06,0.000142923085083442
"SLC26A8",3287.11806825652,0.54327352910324,0.125964097445404,4.31292360379677,1.61109800590041e-05,0.000458904829977467
"THNSL2",2397.33597142494,0.833378748725512,0.250331727703942,3.3290975793173,0.000871278728023149,0.014528499242268
"YWHAQP8",3414.58342662058,0.195407308283204,0.0608126329339875,3.21326834336083,0.00131233615549196,0.0205246944466803
"SNRNP70",3416.05334141573,0.174930290239087,0.0557977034515905,3.13508046779837,0.00171806977427561,0.02525667237362
"ITPA",2965.05912666626,0.61647794539964,0.12428608700333,4.96015250188962,7.04378597233703e-07,2.77982684249404e-05
"MIR4434",3001.90470746212,0.429268823989372,0.145304111489059,2.95427857883908,0.00313400959379242,0.041847079880433
"SYNGAP1",3415.48759864811,0.212233547420725,0.0587897743492989,3.61004187836718,0.000306147572665746,0.00594383752861737
"TRIM61",3773.24413238478,0.217841707666692,0.0595962480794055,3.65529231599348,0.000256889100959064,0.00509884113313696
"ZFYVE19",3793.99742722773,0.988004030902044,0.264784533313698,3.7313509914551,0.000190455650426855,0.00396180590068967
"TMEM53",3675.64942420096,0.174532156809973,0.045157231576039,3.86498797022317,0.000111094675002616,0.00250869004741869
"PPIAP60",2243.38223969869,0.989045384494967,0.267151388945646,3.70219068820263,0.000213745868547898,0.00436111296174686
"PNP",2543.26972373327,0.823896415513849,0.174613817108849,4.71839187273626,2.37716258076133e-06,8.417746991958e-05
"RPS20P10",2898.2119499971,1.08462784284945,0.135398788162943,8.01061706360457,1.14134316006181e-15,1.25184592964962e-13
"SLC38A10",3405.68370816129,0.579569282620027,0.152714781960252,3.79510925648884,0.00014757845263939,0.00318991521615345
"KCTD6",3239.46510803172,0.519206841085216,0.0853606780977928,6.08250605144433,1.18318429646094e-09,7.21486135433995e-08
"RNF126P1",3098.87021017208,0.878897439601005,0.0752379066675923,11.6815775255956,1.5832951331138e-31,5.14296886412023e-29
