"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TNRC6B-DT",2860.31966332096,-0.993793097188885,0.0791156646470294,-12.5612683862626,3.44761197216246e-36,1.42033204443405e-33
"PCAT5",1893.76797214883,-0.610923560744221,0.187271060967055,-3.26224221505155,0.00110534654154046,0.0178664195532631
"ZNG1C",1994.27128215599,-0.412509023027559,0.114160646388853,-3.61340826349629,0.000302198305135612,0.00588746432761893
"SUGT1",2509.28317829837,-1.07762812006381,0.136446178396193,-7.8978255949005,2.83810884258394e-15,3.01499977736386e-13
"STK24",3546.82919095519,-0.925941649849797,0.239742760178988,-3.86222987154441,0.000112356769893148,0.00253042426702021
"MIRLET7BHG",2502.05531048525,-0.685905488308183,0.163354739025064,-4.19887107286765,2.68248988701294e-05,0.000728455573658127
"HMGB1P27",1873.33219306092,-0.215416284212198,0.0586590021739434,-3.67234825395457,0.000240331862479491,0.004821194167626
"ORC1",2297.2631204951,-0.588292948670322,0.0724317725163635,-8.12202888638984,4.58454171087719e-16,5.26785673730793e-14
"RN7SL513P",2053.71613925906,-0.570944331391615,0.118241323554013,-4.82863616737854,1.37471316412931e-06,5.17155457801964e-05
"UBBP4",2064.23050844275,-0.435906005249805,0.122907494329999,-3.54661859820708,0.000390209062456215,0.00727485791826482
"RPL31P17",2362.69546849642,-0.590810418760938,0.0509499717214365,-11.5958929671469,4.32332702589876e-31,1.35232068137881e-28
"NSUN5P1",2279.86831721446,-0.468177977308868,0.0699343783717469,-6.6945326205689,2.16362020024075e-11,1.57524606906321e-09
"SPRTN",2092.28568413162,-0.344103008909869,0.0690631958394711,-4.98243680627949,6.2788499279062e-07,2.50723532227574e-05
"HECW1",2263.89026552672,-0.37571364423886,0.0983303187770492,-3.82093385754947,0.000132947306869865,0.00293160960879751
"PDCD10",2356.80039511945,-0.660539172454186,0.0562330804231287,-11.7464518657688,7.36466861866196e-32,2.43914936544743e-29
"MIR6724-2",1955.08640326642,-0.445960325851013,0.117748678995558,-3.78739132918711,0.000152237232449987,0.0032757185902073
"TSSK1A",2225.01139570559,-0.39662537332464,0.0803758398536707,-4.93463426381262,8.030109035256e-07,3.13248433520806e-05
"RNA5SP297",1895.60006528735,-0.425545709891055,0.103402694100232,-4.11542188135406,3.8647187575536e-05,0.00101051028690152
"PHF13",2058.24311819081,-0.209657633275795,0.0434927513489812,-4.82051897782976,1.43185233945464e-06,5.34784581166969e-05
"PBDC1",2587.29181832649,-0.458573588692082,0.152050335975955,-3.01593275508842,0.00256190068873791,0.0356156909740511
"MAL2",2114.9506835927,-0.211181129077578,0.0505709822155054,-4.17593489044055,2.96764700456446e-05,0.000795659135779337
"WIZP1",2497.48841534023,-0.910685627667446,0.200660801173913,-4.53843312864156,5.66737618523737e-06,0.000184446341319546
"UTP15",3244.64088785108,-1.54578821293774,0.214765204114049,-7.19757289973686,6.12937808911629e-13,5.33666625274553e-11
"LINC01748",3243.9984677769,-1.147187673085,0.155872725906221,-7.3597716753551,1.84225060622833e-13,1.70975027416499e-11
"ZNF157",2244.57482057857,-0.271111468684581,0.0761838373374482,-3.55864810909591,0.000372768564088127,0.00700381959511965
"RTBDN",2244.28760167137,-0.310858767119714,0.062900045884163,-4.94210715986111,7.72827156716487e-07,3.03577290792981e-05
"RPL11P3",3083.16399561622,-1.01556014513798,0.095574734857366,-10.6258222599685,2.26011544292853e-26,5.30216804812581e-24
"ALOXE3",2217.03178856223,-0.20624696806671,0.0411645767832312,-5.0103021622884,5.43446401175121e-07,2.19077641103794e-05
"RCC2P6",2632.87415927419,-0.544552096835637,0.0789150887940362,-6.90048132945635,5.18266330266875e-12,4.10987633076891e-10
"TCEAL1",2373.84927064685,-0.546687810469414,0.0765976348892578,-7.13713695285495,9.52948898283076e-13,8.21237746984665e-11
"CDK20",2411.51851573066,-0.376277629647033,0.0557478836076806,-6.7496307536093,1.48221882326575e-11,1.09807711156938e-09
"ZNF623",4659.32319599963,-1.51169298137139,0.120482960164554,-12.5469442260279,4.13148040265955e-36,1.66154370193625e-33
"TACR1",2252.11744517683,-0.343931044586202,0.0854311343601387,-4.0258279041028,5.67752023328177e-05,0.00140820843260444
"RN7SL338P",2892.08432054698,-0.527462732625964,0.137438909967952,-3.83779770043983,0.000124142687141811,0.00275907122172674
"TNNI3",2221.66521483528,-0.378681541059331,0.109697055608494,-3.45206659339003,0.000556310408188515,0.00982912040241863
"LINC02960",3303.52166338094,-0.689617332157922,0.212325831620779,-3.24792008063155,0.00116251918358871,0.0186124279905184
"RNA5SP310",2500.9088870811,-0.297004730263179,0.0690543124655411,-4.30103087930081,1.70005365155859e-05,0.00048180547363215
"RNF5P1",2834.967644486,-0.513056386309872,0.136498562478274,-3.75869442867967,0.00017080228401374,0.00361079021185992
"STYX",2399.27354248759,-0.644057825740834,0.145338846796101,-4.43142243067606,9.36134894922897e-06,0.00028854479033107
"RPL39P18",2300.50043555914,-0.214890252905106,0.057858640260315,-3.71405639569616,0.000203963309231293,0.00419117306110191
"SLC35A1",2657.2077874215,-0.299612792788823,0.0864625774633465,-3.46523087304257,0.000529776469339584,0.00941872751267834
"TET1P1",2677.05704562377,-0.662622595152266,0.0929951478349638,-7.12534589791938,1.03819629683125e-12,8.85665335847307e-11
"ZNF586",3650.19198401332,-1.32706009466785,0.0592588800099402,-22.3942824171711,4.47462094827788e-111,1.88952056093404e-107
"TSNARE1",2506.12890957973,-0.377566954275949,0.121206979734388,-3.11505950485149,0.00183907805617227,0.0268254468452554
"USP37",2724.44735276991,-0.498050402454452,0.095489226215581,-5.21577587538546,1.83049399219086e-07,7.80779647022623e-06
"PTPRF",5711.22468873628,-1.7259192380854,0.175957181866822,-9.80874562648832,1.03243935906628e-22,1.87515410903103e-20
"ZNF555",2988.59669909292,-0.49737957412244,0.129657056560974,-3.83611650082874,0.000124995131994489,0.00277436632656888
"RBM18",2709.18352916743,-0.3174008503633,0.0718373002821488,-4.41832932357806,9.94667823130924e-06,0.000304917136125308
"LINC02938",2460.63888195243,-0.349493567317012,0.084963194873542,-4.1134701659606,3.89755432412163e-05,0.00101752071234526
"WNT6",3156.49065611324,-0.421666349306906,0.135256465478728,-3.11753192584513,0.0018237219301726,0.0266474802098144
"RPL19P11",3150.64064887242,-0.448236710217556,0.134817337730118,-3.32477052109464,0.000884913381623393,0.0146827818555999
"RPL37P15",2819.49118213793,-0.74101916961274,0.0731940952169474,-10.1240293689861,4.32245952704452e-24,8.58948986721283e-22
"TGM3",3339.88087290621,-0.620339916008007,0.108831934804976,-5.69998059043646,1.19821069642809e-08,6.27976402457718e-07
"SLC26A7",2734.46435642573,-0.23666806399807,0.0741376188083374,-3.19228035378249,0.00141154254462847,0.0215963452185864
"PIGV",3581.21510271886,-0.984133477847797,0.0475446639888675,-20.6991362496163,3.52633561423913e-95,7.44541685751414e-92
"POU2F1",3031.54593139971,-0.693206357472126,0.119405810296367,-5.80546587935359,6.4187275705284e-09,3.5430956664639e-07
"ORC6",3669.15774251304,-0.613974153239499,0.206944600574388,-2.9668527303219,0.00300865031817121,0.0405256080735485
"RPS4XP18",2794.98015939376,-0.225432201725416,0.0609960527814228,-3.69584901720189,0.000219153188281066,0.00445989940151263
"MYOSLID",2556.62688650042,-0.129257662590204,0.0423971832321699,-3.04873231512529,0.00229809151238401,0.03237453188964
"PFKFB4",2654.7885276828,-0.27208748873607,0.0596953401502614,-4.55793514286355,5.16589833908477e-06,0.000169860832958148
"PLVAP",2787.9464462804,-0.23225248448597,0.0675248199803375,-3.43951282733666,0.000582762167383322,0.010211032955676
"RPL21P93",4090.78201333942,-1.23154636724708,0.0726779068924528,-16.9452646602701,2.0859328959175e-64,1.9574162524968e-61
"SUMO2",4420.14161294916,-1.24554597609533,0.0881070594946412,-14.1367330068607,2.25513191863758e-45,1.36040832991812e-42
"SLC18A3",3333.31598745111,-0.451949975121693,0.100581240125547,-4.49338240965772,7.01007372901556e-06,0.00022173624598652
"USP53",2606.93028029527,-0.144324587632705,0.0432990707428543,-3.33320288765142,0.000858523121154403,0.0143577366726921
"USP6NL",2550.68562214237,-0.391097783936786,0.13046515913091,-2.99771821490176,0.00272009047900315,0.0372930586695148
"ZEB1",3277.97529259811,-0.474590876697821,0.105148171818329,-4.51354377818189,6.37532822237066e-06,0.000204337132835034
"SLF1",4634.17788421656,-0.839097491053395,0.267478427690345,-3.13706603668541,0.00170647687102687,0.0251519204437302
"SLC26A6",2603.14564803281,-0.252950287939036,0.052444296286721,-4.82321826869633,1.41260242634728e-06,5.29052496306695e-05
"RPL36AP28",3167.56205444874,-0.874146505890916,0.153964856714496,-5.6775716520289,1.36620306058755e-08,7.08738726682824e-07
"RPL21P3",2968.34290252705,-0.283935231788237,0.0655717416609808,-4.33014625806707,1.4901033834445e-05,0.000430981785098648
"RAD17P1",2688.92833350827,-0.238768852135979,0.0673977850080389,-3.54268099623007,0.000396081514126233,0.00737619939923506
"ZBTB22",2733.48433619602,-0.449850208922592,0.119865231970883,-3.75296657359213,0.000174754164730505,0.00368051445943013
"SETBP1-DT",2976.13800574253,-0.444223417297675,0.0419966073678543,-10.5776024574237,3.78520152323193e-26,8.75833409985076e-24
"ZMIZ1-AS1",3984.43538638862,-0.938658016306962,0.0943937451181974,-9.94407007722385,2.67662183783889e-23,4.96822191900403e-21
"PHF8",3158.44792954172,-0.517621334247806,0.08462872644065,-6.11637863427867,9.57257282235267e-10,5.8796482742676e-08
"SOHLH2",2952.27369802217,-0.519394847320589,0.0812798209948403,-6.3902065846523,1.65661793179941e-10,1.11927733944095e-08
"RPSAP61",3163.95390751034,-0.413127685549768,0.112269377952729,-3.67978956580409,0.000233426497522828,0.00471064154081015
"HMGB1P17",2844.88607834855,-0.200726488945245,0.0441492483695116,-4.54654374328741,5.4534039897862e-06,0.000177825186856137
"SNORD62A",3048.0030403756,-0.477158168407639,0.134536086312785,-3.54669279808161,0.00039009918748791,0.00727485791826482
"SI",2882.42989578615,-0.2100735961219,0.0658279704567153,-3.19125129734984,0.00141658010588172,0.021627569953279
"STX17",3004.60357289291,-0.511404592638873,0.0543591853377893,-9.40787816191492,5.06253154541411e-21,8.46645745877127e-19
"RPL18AP7",3505.53291155034,-0.772656728520476,0.104437328593019,-7.39828123650534,1.37958433390082e-13,1.29458661021771e-11
"ITIH2",3073.527164553,-0.791828920819624,0.21617572828757,-3.66289466024735,0.000249381110579537,0.00496733058820632
"UBP1",2740.17679095325,-0.39656024202305,0.105654796224101,-3.75335769122981,0.000174481604561875,0.00367936177609816
"TBC1D9",2817.74938558335,-0.188380571302498,0.0556138268008168,-3.38729740676164,0.000705848265227096,0.0120672905343632
"PLCE1",3163.07490319452,-0.482575161126344,0.0799381168444772,-6.03685926283719,1.57142660590609e-09,9.37914021214124e-08
"SUN3",3230.59948093376,-0.254279736672124,0.0848911398190574,-2.99536249853769,0.00274118859160625,0.0374910255067378
"ZNF512",3488.80970355596,-0.53882023845571,0.0903442761527103,-5.96407720999318,2.46020394944199e-09,1.42801735085995e-07
"ZSCAN31",5082.28548635539,-0.911235975743226,0.233560168289681,-3.90150419232886,9.5596805723947e-05,0.00223028404072264
"UBE2S",3159.18220601403,-0.552713277141501,0.122769649871711,-4.50203513424582,6.73058517342897e-06,0.00021369607925637
"NFIL3",3414.34350871621,-0.646465254914481,0.058427927028557,-11.0643195436066,1.86875811268183e-28,5.09116020666271e-26
"PLEKHF1",2783.48141782677,-0.353097251671462,0.119077204841697,-2.965279980672,0.00302407571621004,0.0406028096761073
"CUTALP",3020.20527565165,-0.16197187549681,0.0453536753276312,-3.57130650000774,0.000355204924774358,0.00674889357071279
"RHBDD2",3323.49553062341,-0.48416026925834,0.0683125726514544,-7.08742549821145,1.36629811880823e-12,1.14816624501442e-10
"SOX18",2995.38094185242,-0.405493925138332,0.0775134744274234,-5.23127015184954,1.68349267147953e-07,7.27260222863445e-06
"MIR5693",3350.31085565373,-0.615568587106093,0.0770591167000964,-7.98826425044296,1.36851865514901e-15,1.47233430599503e-13
